q2734,title=Sharky's Machine
q2735,year=2002,title=Jet Lag
q2736,title=Dumb and Dumber
q2737,genre=History,company=Pathé
q2738,year=1997,title=A Smile Like Yours
q2739,title=Stander
q2740,year=1988,title=18 Again!
q2741,year=2004,title=Redemption: The Stan Tookie Williams Story
q2742,title=Kirikou and the Sorceress
q2743,title=Kiss Me Guido
q2744,title=Deep Water
q2745,title=Unforgotten: Twenty-Five Years After Willowbrook
q2746,year=2008,title=Under the Same Moon
q2747,year=2000,title=The Closer You Get
q2748,year=1982,title=Attack Force Z
q2749,title=The Grifters
q2750,genre=Action,company=Lions Gate Films
q2751,year=1957,count=0
q2752,year=1947,title=The Long Night
q2753,year=2007,title=Clubland
q2754,title=The Sure Thing
q2755,title=Mother's Day
q2756,year=2015,count=10
q2757,year=2001,title=Rush Hour 2
q2758,title=Mystery Train
q2759,title=Amateur
q2760,year=1992,title=Love Potion No. 9
q2761,title=Red Cliff
q2762,year=2006,title=Children of Men
q2763,year=2001,title=Millennium Actress
q2764,genre=Animation,company=Canal+
q2765,title=Mr. Blandings Builds His Dream House
q2766,year=1999,title=Twin Falls Idaho
q2767,year=2012,title=Casting By
q2768,title=I'm Gonna Git You Sucka
q2769,year=1980,title=From the Life of the Marionettes
q2770,year=1995,title=Last Summer in the Hamptons
q2771,year=1983,title=Never Cry Wolf
q2772,title=Abel
q2773,year=1995,title=Two Deaths
q2774,year=2007,title=Goal! II: Living the Dream
q2775,genre=Science Fiction,company=Nikkatsu
q2776,year=1935,title=Wife! Be Like a Rose!
q2777,year=1996,title=Never Met Picasso
q2778,year=1982,title=Die weisse Rose
q2779,title=The Brothers McMullen
q2780,year=1959,title=The Horse Soldiers
q2781,genre=Action,company=Nu Image Films
q2782,title=Superman III
q2783,year=2001,title=Address Unknown
q2784,title=Me & Isaac Newton
q2785,year=1972,title=Siddhartha
q2786,genre=Horror,company=Miramax Films
q2787,year=2004,title=Paparazzi
q2788,year=1973,title=Amarcord
q2789,genre=Drama,company=Arte France Cinéma
q2790,year=1980,title=Vermont Is for Lovers
q2791,title=Shattered Glass
q2792,title=The Death of the Incredible Hulk
q2793,genre=Action,company=Universal Pictures
q2794,title=I as in Icarus
q2795,genre=Documentary,company=Universal Pictures
q2796,title=Nanook of the North
q2797,year=1997,title=Zeus & Roxanne
q2798,year=1972,title=The Godfather
q2799,title=Hold That Ghost
q2800,genre=Drama,company=Zentropa Entertainments
q2801,title=Religulous
q2802,title=The Accused
q2803,year=1991,title=Jungle Fever
q2804,title=The Poseidon Adventure
q2805,year=1917,title=The Adventurer
q2806,title=Someone Else's America
q2807,title=Just Between Friends
q2808,title=Murder She Said
q2809,title=Garfield
q2810,title=Master of the Flying Guillotine
q2811,year=1993,title=A Home of Our Own
q2812,year=2008,title=The Women
q2813,year=1954,title=The Sheep Has Five Legs
q2814,year=2001,title=Behind the Sun
q2815,year=2000,title=Remember the Titans
q2816,title=Les Girls
q2817,title=Besotted
q2818,title=A League of Their Own
q2819,year=2004,title=A Dirty Shame
q2820,title=Are You Listening?
q2821,year=1990,title=Solar Crisis
q2822,year=2014,title=Not My Day
q2823,title=The Story of Vernon and Irene Castle
q2824,title=The Taking of Pelham One Two Three
q2825,year=1995,title=Sex & the Other Man
q2826,year=1967,title=I Am Curious (Yellow)
q2827,year=2005,title=CRAZY
q2828,title=Reversal of Fortune
q2829,year=1995,title=Dream Man
q2830,title=Leif
q2831,genre=Family,company=Hollywood Pictures
q2832,year=1988,title=A Nightmare on Elm Street 4: The Dream Master
q2833,year=1957,title=The Three Faces of Eve
q2834,title=Gods and Generals
q2835,title=McHale's Navy
q2836,year=1988,title=Betrayed
q2837,title=Silent Trigger
q2838,year=1971,title=THX 1138
q2839,title=Phantom of the Opera
q2840,title=The Lady Eve
q2841,year=1984,title=Under the Volcano
q2842,year=2008,title=The Other End of the Line
q2843,title=The Inglorious Bastards
q2844,year=1985,title=Out of Africa
q2845,year=1962,title=The Manchurian Candidate
q2846,year=2003,title=Dopamine
q2847,title=Dennis the Menace
q2848,title=The Stendhal Syndrome
q2849,year=1939,title=Of Mice and Men
q2850,company=Fine Line Features
q2851,year=1955,title=The Cobweb
q2852,year=1988,title=Dead Ringers
q2853,year=1998,title=City of Angels
q2854,year=1992,title=Strictly Ballroom
q2855,year=1997,title=Flubber
q2856,title=For a Lost Soldier
q2857,title=October Country
q2858,title=Carnival of Souls
q2859,year=2004,title=Dig!
q2860,title=On Guard
q2861,year=1986,title=The Hitcher
q2862,year=1973,title=The Three Musketeers
q2863,year=2008,title=Pandora's Box
q2864,year=2007,title=Rock Paper Scissors: The Way of the Tosser
q2865,year=2009,title=The Lost
q2866,title=Year of the Horse
q2867,year=2003,title=Frank Herbert's Children of Dune
q2868,year=1951,title=Miracle in Milan
q2869,year=2005,title=The Thing About My Folks
q2870,title=Final Destination
q2871,title=Barenaked in America
q2872,title=With Honors
q2873,year=2001,title=Trembling Before G-d
q2874,title=The Bad Seed
q2875,year=1987,title=Hunk
q2876,year=2008,title=How to Be
q2877,year=1953,title=The Band Wagon
q2878,year=1999,title=Lies
q2879,title=A Man of No Importance
q2880,year=2010,title=You Don't Know Jack
q2881,title=Scenes from a Marriage
q2882,title=The Lost
q2883,title=Cinderfella
q2884,year=2001,title=Rat Race
q2885,title=The Boys of St. Vincent
q2886,title=The Best Man
q2887,year=2011,title=The Green
q2888,year=1948,title=The Loves of Carmen
q2889,year=2007,title=Trainwreck: My Life as an Idiot
q2890,year=1995,title=Miami Rhapsody
q2891,title=Dust
q2892,year=1945,count=0
q2893,genre=Comedy,company=Fox 2000 Pictures
q2894,title=Strait-Jacket
q2895,year=1996,title=Last Man Standing
q2896,year=2003,title=Down & Out With The Dolls
q2897,title=F.I.S.T.
q2898,year=2000,title=Shaft
q2899,year=2002,title=Ripley's Game
q2900,title=Edge of Darkness
q2901,title=Bad Company
q2902,year=2000,title=The Convent
q2903,year=2004,title=Trauma
q2904,year=1987,title=Bad Taste
q2905,title=Mardock Scramble: The First Compression
q2906,title=Thirst
q2907,title=Made in America
q2908,title=Fahrenhype 9/11
q2909,title=Legend of the Lost
q2910,title=Where Were You When the Lights Went Out?
q2911,year=2011,title=Elena
q2912,year=1996,title=Mother Night
q2913,title=Silent Night Deadly Night
q2914,title=Starting Over
q2915,year=1967,title=Mondo Hollywood
q2916,genre=Fantasy,company=Universal Pictures
q2917,year=2003,title=The Rundown
q2918,title=Double Impact
q2919,title=The Mattei Affair
q2920,year=2006,title=10 Items or Less
q2921,year=2005,title=Sweet Land
q2922,year=1996,title=Set It Off
q2923,year=1996,title=The Leopard Son
q2924,title=Happily Ever After
q2925,title=Murderous Maids
q2926,title=The Man from Snowy River
q2927,year=1997,title=Keep the Aspidistra Flying
q2928,title=Sweet Sixteen
q2929,title=Stage Door
q2930,year=2012,title=West of Memphis
q2931,genre=Science Fiction,company=New World Pictures
q2932,year=1993,title=The Three Musketeers
q2933,year=2008,title=Lemon Tree
q2934,year=1949,title=Act of Violence
q2935,year=2004,title=Birth
q2936,year=2010,title=Don't You Forget About Me
q2937,year=1968,title=Barbarella
q2938,year=1961,title=Night Tide
q2939,genre=Mystery,company=Regency Enterprises
q2940,year=1993,title=Trouble Bound
q2941,year=1998,title=Barney's Great Adventure
q2942,year=1995,title=Devil in a Blue Dress
q2943,title=In the Loop
q2944,year=1942,title=A-Haunting We Will Go
q2945,year=2003,title=The United States of Leland
q2946,genre=Comedy,company=Warner Bros.
q2947,title=Born to Be Wild
q2948,year=2008,title=Gigantic
q2949,year=2008,title=Lake Mungo
q2950,year=1991,title=Class Action
q2951,title=National Lampoon's Last Resort
q2952,title=The Shooter
q2953,year=1999,title=Best Laid Plans
q2954,title=Les Destinées sentimentales
q2955,title=Magic Trip
q2956,title=Four Days in September
q2957,year=2008,title=American Swing
q2958,title=Death in Brunswick
q2959,year=1954,title=Three Coins in the Fountain
q2960,title=Resident Evil: Extinction
q2961,year=1972,title=The Master Touch
q2962,year=1979,title=Yanks
q2963,genre=Mystery,company=Warner Bros.
q2964,genre=Action,company=PolyGram Filmed Entertainment
q2965,year=1996,title=Bastard Out of Carolina
q2966,year=1981,title=Dead & Buried
q2967,title=Bandidas
q2968,year=1935,title=Texas Terror
q2969,year=1995,title=Die Hard: With a Vengeance
q2970,year=1995,title=French Twist
q2971,year=1965,title=The Spy Who Came in from the Cold
q2972,year=1997,title=Kiss the Girls
q2973,year=2002,title=My Wrongs 8245-8249 And 117
q2974,title=The January Man
q2975,year=1984,title=Beat Street
q2976,year=2002,title=Harry Potter and the Chamber of Secrets
q2977,title=Private Benjamin
q2978,year=1994,title=The Adventures of Priscilla Queen of the Desert
q2979,year=2009,title=No Flesh Shall Be Spared
q2980,year=1962,title=47 Samurai
q2981,year=2001,title=Hotel
q2982,title=August
q2983,genre=Drama,company=Centre National de la Cinématographie (CNC)
q2984,year=1996,title=Eraser
q2985,year=1937,title=A Star Is Born
q2986,year=1989,title=Baxter
q2987,year=1999,title=Sweet and Lowdown
q2988,title=Knock on Wood
q2989,title=Godzilla: Final Wars
q2990,title=Colonel Chabert
q2991,title=Venice
q2992,year=1999,title=Tuesdays with Morrie
q2993,company=Universal International Pictures (UI)
q2994,genre=War,company=Warner Bros.
q2995,year=1991,title=Only Yesterday
q2996,year=1971,title=The Hired Hand
q2997,year=1987,title=Spaceballs
q2998,genre=Animation,company=Walt Disney Productions
q2999,year=2002,title=Divine Secrets of the Ya-Ya Sisterhood
q3000,title=Funny About Love
q3001,genre=Family,company=Amblin Entertainment
q3002,title=Racing Stripes
q3003,year=1964,title=The Visit
q3004,year=2000,title=Burnt Money
q3005,genre=Thriller,company=Miramax Films
q3006,title=Harem
q3007,genre=Mystery,company=The Weinstein Company
q3008,year=1963,title=It Happened at the World's Fair
q3009,year=2003,title=X2
q3010,year=2004,title=Before the Fall
q3011,year=1957,title=The Bridge on the River Kwai
q3012,title=Running on Empty
q3013,title=My Mother's Castle
q3014,title=August Rush
q3015,company=Ciné+
q3016,year=1996,count=10
q3017,genre=Animation,company=Paramount Pictures
q3018,year=1954,title=Inauguration of the Pleasure Dome
q3019,year=2009,title=Coraline
q3020,genre=Fantasy,company=DreamWorks SKG
q3021,title=Demetrius and the Gladiators
q3022,year=2010,title=Daayen Ya Baayen
q3023,year=1959,title=Fires on the Plain
q3024,title=Ondine
q3025,title=10 to Midnight
q3026,year=1939,title=Son of Frankenstein
q3027,year=2012,title=Lawless
q3028,company=M6 Films
q3029,genre=Drama,company=United Artists
q3030,genre=Romance,company=CinéCinéma
q3031,title=Sweet Smell of Success
q3032,title=Singin' in the Rain
q3033,year=1993,title=In the Line of Fire
q3034,year=1997,title=Nirvana
q3035,year=1976,title=Shadow of Angels
q3036,year=2000,title=Happy Accidents
q3037,title=The Seven Year Itch
q3038,title=Tupac: Resurrection
q3039,year=1988,title=Caddyshack II
q3040,year=1978,title=Autumn Sonata
q3041,title=The End of Evangelion
q3042,year=2004,title=A Love Song for Bobby Long
q3043,genre=Horror,company=Monogram Pictures
q3044,year=1996,title=Kama Sutra - A Tale of Love
q3045,year=2002,title=Liberty Stands Still
q3046,year=1988,title=Poltergeist III
q3047,year=2004,title=Walking Tall
q3048,year=1976,title=Eaten Alive
q3049,year=1999,title=In Too Deep
q3050,year=1986,title=Top Gun
q3051,year=1915,title=After Death
q3052,year=1997,title=Shadow Conspiracy
q3053,year=1995,title=Losing Isaiah
q3054,year=1971,count=10
q3055,year=1991,title=The Commitments
q3056,year=2000,title=Prince of Central Park
q3057,year=2000,title=Thomas and the Magic Railroad
q3058,title=Judy Berlin
q3059,year=2010,title=The Clink of Ice
q3060,title=Re-Animator
q3061,title=The Wild
q3062,title=Waitress
q3063,title=Tales From the Script
q3064,year=1947,title=Ride the Pink Horse
q3065,title=Conspiracy Theory
q3066,title=Leaving Normal
q3067,year=2008,title=Stiletto
q3068,year=1995,title=Now and Then
q3069,year=2009,title=Malice in Wonderland
q3070,year=1987,title=Rampage
q3071,year=1994,title=Bad Girls
q3072,year=1994,title=In the Army Now
q3073,year=1927,title=The Kid Brother
q3074,title=The Brothers
q3075,year=1956,title=The Hunchback of Notre Dame
q3076,title=Savage Grace
q3077,year=1997,title=Career Girls
q3078,year=2001,title=The Musketeer
q3079,title=Perfect Stranger
q3080,year=1964,title=Carry On Spying
q3081,year=1963,title=The Old Dark House
q3082,genre=Action,company=Canal+
q3083,year=1990,title=Slumber Party Massacre III
q3084,title=You Can't Take It With You
q3085,title=Big Shot's Funeral
q3086,title=The China Syndrome
q3087,title=Bongwater
q3088,title=Dante's Peak
q3089,title=Caught Up
q3090,year=1971,title=Let's Scare Jessica to Death
q3091,year=1990,title=Ghost
q3092,year=2004,title=House of Voices
q3093,title=The Reaping
q3094,company=Film4
q3095,year=2002,title=The Crocodile Hunter: Collision Course
q3096,title=For Love or Money
q3097,year=1971,title=Death in Venice
q3098,genre=History,company=France 2 Cinéma
q3099,year=1963,title=Son of Flubber
q3100,title=Calendar Girl
q3101,year=1986,title=Dead End Drive-In
q3102,year=1999,title=Regret to Inform
q3103,title=Besieged
q3104,year=2002,title=Ballistic: Ecks vs. Sever
q3105,year=1991,title=Little Man Tate
q3106,year=1987,title=The Glass Menagerie
q3107,year=1985,title=Ran
q3108,year=1999,title=Three Seasons
q3109,title=Spider Baby
q3110,year=2003,title=Ghosts of the Abyss
q3111,title=Rising Sun
q3112,title=F/X
q3113,year=2004,title=Dead Leaves
q3114,year=1955,title=This Island Earth
q3115,year=2001,title=Bridget Jones's Diary
q3116,title=It's a Gift
q3117,title=The Trouble with Bliss
q3118,year=1985,title=O-Bi O-Ba: The End of Civilization
q3119,title=Addams Family Reunion
q3120,year=2002,title=The Cathedral
q3121,year=1956,title=The Killing
q3122,genre=Crime,company=Columbia Pictures Corporation
q3123,year=1985,title=One Magic Christmas
q3124,year=1953,title=Wife
q3125,year=1990,title=White Palace
q3126,year=1998,title=Rushmore
q3127,genre=Thriller,company=Hammer Film Productions
q3128,genre=Crime,company=Metro-Goldwyn-Mayer (MGM)
q3129,title=The Borrowers
q3130,year=1999,title=Freeway II: Confessions of a Trickbaby
q3131,year=2004,title=Connie and Carla
q3132,year=1998,title=Thursday
q3133,year=2003,title=Spinning Boris
q3134,year=1988,count=0
q3135,title=The Sundowners
q3136,title=Saturday Night Fever
q3137,year=1983,title=Streamers
q3138,genre=Comedy,company=Home Box Office (HBO)
q3139,title=Out of Sight
q3140,year=1990,title=All the Vermeers in New York
q3141,year=1998,title=Caught Up
q3142,genre=Comedy,company=Ciné+
q3143,year=2008,title=What Happens in Vegas
q3144,year=1969,title=This Man Must Die
q3145,year=2008,title=Speed & Angels
q3146,title=Trucker
q3147,year=1994,title=The Silences of the Palace
q3148,title=Saboteur
q3149,year=1985,title=Transylvania 6-5000
q3150,title=Departures
q3151,title=Green Card
q3152,year=2001,title=God Is Great and I'm Not
q3153,title=Tube Tales
q3154,year=2008,title=The Andromeda Strain
q3155,year=2013,title=Bad Fucking
q3156,year=2011,title=Abduction
q3157,title=Point Blank
q3158,genre=Romance,company=RKO Radio Pictures
q3159,genre=Comedy,company=Walt Disney Productions
q3160,title=Bandits
q3161,year=1998,title=The Prince of Egypt
q3162,title=Kiss Me Kate
q3163,year=1985,title=The Stuff
q3164,title=James and the Giant Peach
q3165,year=1984,title=Thief of Hearts
q3166,genre=Comedy,company=Golden Harvest Company
q3167,year=1947,title=Daisy Kenyon
q3168,title=Clifford
q3169,title=Too Late the Hero
q3170,year=2003,title=Pieces of April
q3171,year=1986,title=Crimes of the Heart
q3172,year=2009,title=Did You Hear About the Morgans?
q3173,year=1993,title=Nowhere to Run
q3174,title=Go West
q3175,title=Remo Williams: The Adventure Begins...
q3176,year=1955,title=Floating Clouds
q3177,genre=Romance,company=BBC
q3178,genre=Romance,company=Centre National de la Cinématographie (CNC)
q3179,title=Bogus
q3180,year=1968,title=Where Were You When the Lights Went Out?
q3181,year=1956,title=...And God Created Woman
q3182,year=1989,title=Road House
q3183,title=Kira's Reason: A Love Story
q3184,title=So Close
q3185,year=1999,title=Moonlight Whispers
q3186,title=A Woman of Affairs
q3187,title=Timecop
q3188,title=Cold Trail
q3189,title=Buddy
q3190,year=1969,title=The Cremator
q3191,title=Eddie Murphy: Delirious
q3192,title=Thumbelina
q3193,year=1975,title=The Apple Dumpling Gang
q3194,year=2001,title=Human Nature
q3195,year=1997,title=Robinson Crusoe
q3196,genre=Thriller,company=Nordisk Film
q3197,year=2002,title=Big Fat Liar
q3198,title=Queens Logic
q3199,year=1943,title=Victory Through Air Power
q3200,year=2005,title=I Am a Sex Addict
q3201,year=1944,title=The Keys of the Kingdom
q3202,year=1987,title=Dead of Winter
q3203,year=2005,title=The Jacket
q3204,year=1977,title=The Chess Players
q3205,year=1991,title=Necessary Roughness
q3206,title=Undefeatable
q3207,title=Lover Come Back
q3208,year=2007,title=Ghost Adventures
q3209,title=Kama Sutra - A Tale of Love
q3210,title=A River Runs Through It
q3211,year=1954,title=French Cancan
q3212,year=2000,title=Unbreakable
q3213,genre=Romance,company=Zentropa Entertainments
q3214,year=2005,title=Single White Female 2: The Psycho
q3215,title=Eight Deadly Shots
q3216,year=1993,title=Strawberry and Chocolate
q3217,year=2001,title=Wasabi
q3218,title=Repulsion
q3219,title=Rush Hour 3
q3220,year=1992,title=Buffy the Vampire Slayer
q3221,genre=Adventure,company=Regency Enterprises
q3222,title=The Weeping Camel
q3223,title=The Superwife
q3224,title=Anastasia
q3225,year=1968,title=The Heart Is a Lonely Hunter
q3226,title=Louis Theroux: Twilight of the Porn Stars
q3227,year=1939,title=Nancy Drew... Trouble Shooter
q3228,genre=Action,company=United Artists
q3229,title=Circle of Friends
q3230,title=Be Cool
q3231,title=The Adventures of Tarzan
q3232,year=2009,title=Talhotblond
q3233,year=1988,title=Salome's Last Dance
q3234,title=Wrong Turn
q3235,year=2017,count=100
q3236,title=The House Bunny
q3237,title=Once Upon a Time in China II
q3238,title=Bringing Up Baby
q3239,year=1981,title=Peter-No-Tail
q3240,genre=Action,company=Working Title Films
q3241,year=1960,title=G.I. Blues
q3242,title=Merrill's Marauders
q3243,title=Samson and Delilah
q3244,year=2010,count=100
q3245,year=2009,title=Redline
q3246,year=1964,title=The Incredible Mr. Limpet
q3247,year=2004,title=Farscape: The Peacekeeper Wars
q3248,year=1997,title=Gang Related
q3249,genre=Crime,company=Mosfilm
q3250,year=1934,title=The Man From Utah
q3251,title=Megamind
q3252,title=Dead Silence
q3253,year=2012,title=The Farmer's Wife
q3254,year=2001,title=Megiddo: The Omega Code 2
q3255,year=1980,title=Hopscotch
q3256,title=Fermat's Room
q3257,year=1999,title=Smiling Fish & Goat On Fire
q3258,title=Leaving
q3259,title=Christmas Comes but Once a Year
q3260,genre=Family,company=Columbia Pictures
q3261,year=1994,title=Miracle on 34th Street
q3262,year=2001,title=The Son's Room
q3263,title=Le Mans
q3264,year=1991,title=Edward II
q3265,year=2004,title=The Final Cut
q3266,title=48 Hrs.
q3267,title=White Oleander
q3268,title=Jennifer Eight
q3269,year=1999,title=Simon Magus
q3270,genre=Science Fiction,company=Focus Features
q3271,year=1997,title=Touch
q3272,year=2004,title=Freeze Frame
q3273,year=2003,title=Stealing Rembrandt
q3274,year=1940,title=The Great McGinty
q3275,year=2001,title=A Beautiful Mind
q3276,genre=Romance,company=Universal International Pictures (UI)
q3277,year=2005,title=The Dark Hours
q3278,year=1970,title=Stray Cat Rock: Delinquent Girl Boss
q3279,year=1998,title=Cousin Bette
q3280,title=Dark Star
q3281,year=1999,title=Herod's Law
q3282,title=Pekka ja Pätkä neekereinä
q3283,year=1981,title=The Looney Looney Looney Bugs Bunny Movie
q3284,title=Scarface
q3285,title=Spy Kids 3-D: Game Over
q3286,year=1997,title=The Education of Little Tree
q3287,year=1981,title=My Bloody Valentine
q3288,title=Under the Sand
q3289,year=1960,title=North to Alaska
q3290,year=2008,title=Soul Men
q3291,title=The Big Stampede
q3292,title=The Designated Mourner
q3293,year=2002,title=Better Luck Tomorrow
q3294,genre=Family,company=New Line Cinema
q3295,year=1997,title=Conspiracy Theory
q3296,year=1986,title=Jumpin' Jack Flash
q3297,title=Wimbledon
q3298,year=1988,title=Eight Men Out
q3299,year=1996,title=Romeo + Juliet
q3300,year=1943,title=For Whom the Bell Tolls
q3301,title=The Magnificent Seven
q3302,year=1998,title=Free Enterprise
q3303,year=1964,title=The Night of the Iguana
q3304,year=2010,title=Lope
q3305,year=1966,title=Grand Prix
q3306,year=1986,title=About Last Night...
q3307,year=2005,title=Dead Fish
q3308,year=1994,title=Cabin Boy
q3309,year=2003,count=10
q3310,year=1943,title=Thank Your Lucky Stars
q3311,title=Chaos
q3312,title=Banana Joe
q3313,title=Emmanuelle
q3314,year=1987,title=Robot Carnival
q3315,year=1997,title=The Postman
q3316,title=Once Upon a Time in America
q3317,year=1993,title=Naked
q3318,year=1997,title=Batman & Robin
q3319,year=2005,title=The White Countess
q3320,year=2006,title=Phat Girlz
q3321,year=1999,title=Limbo
q3322,title=Pitfall
q3323,year=1993,title=A Perfect World
q3324,genre=Adventure,company=TriStar Pictures
q3325,year=1999,title=Retro Puppet Master
q3326,title=D.O.A.
q3327,year=2010,title=Crazy on the Outside
q3328,year=1994,title=Country Life
q3329,title=Fat City
q3330,year=1995,title=A Walk in the Clouds
q3331,title=Poltergeist II: The Other Side
q3332,year=2013,title=Implanted
q3333,genre=Action,company=Warner Bros. Animation
q3334,title=Kandahar
q3335,year=1999,title=Blue Streak
q3336,year=1966,title=This Property Is Condemned
q3337,year=2000,title=Margaret Cho: I'm the One That I Want
q3338,title=The Ballad of Ramblin' Jack
q3339,year=2001,title=Serendipity
q3340,genre=Science Fiction,company=Hollywood Pictures
q3341,year=1996,title=Honeymoon
q3342,title=Ringu
q3343,year=1991,count=10
q3344,year=1953,title=Sawdust and Tinsel
q3345,year=1968,title=Sympathy for the Devil
q3346,year=1997,title=Trial and Error
q3347,year=2004,title=Decoys
q3348,title=Teenage Mutant Ninja Turtles II: The Secret of the Ooze
q3349,title=Only Angels Have Wings
q3350,year=2001,title=The Princess Diaries
q3351,title=Dream
q3352,title=Nicholas and Alexandra
q3353,title=American Pie Presents: Band Camp
q3354,title=Michael Jordan to the Max
q3355,genre=Fantasy,company=New Line Cinema
q3356,title=North Star
q3357,title=The Mummy
q3358,title=American History X
q3359,year=1994,title=The Monster
q3360,year=1999,title=The Bachelor
q3361,year=2012,title=Pieta
q3362,genre=Thriller,company=Orion Pictures
q3363,title=Downhill
q3364,year=1999,title=Alone
q3365,title=Farce of the Penguins
q3366,year=2001,title=An American Rhapsody
q3367,year=2002,title=Infernal Affairs
q3368,title=Sawdust and Tinsel
q3369,year=1988,title=Shoot to Kill
q3370,genre=History,company=Rai Cinema
q3371,year=1997,title=Rosewood
q3372,title=Bullet
q3373,title=Castaway on the Moon
q3374,year=2003,title=The Italian Job
q3375,title=City of Women
q3376,year=1997,title=Seventh Heaven
q3377,year=1945,title=Dead of Night
q3378,year=2001,title=The Piano Teacher
q3379,year=1971,title=10 Rillington Place
q3380,title=East of Eden
q3381,title=Delicatessen
q3382,title=The Girl in Black Stockings
q3383,year=1965,count=0
q3384,genre=Documentary,company=Walt Disney Productions
q3385,year=1938
q3386,year=2002,title=Carrie
q3387,year=1932
q3388,year=1945,title=A Walk in the Sun
q3389,title=Coneheads
q3390,title=Attack
q3391,year=2013,title=Side Effects
q3392,genre=History,company=Shôchiku Eiga
q3393,year=1956,title=Forbidden Planet
q3394,year=2003,title=National Security
q3395,year=1994,title=Ed Wood
q3396,title=Prancer
q3397,year=2012,title=Jesse Stone: Benefit of the Doubt
q3398,year=1944,title=Moonlight and Cactus
q3399,title=Two Deaths
q3400,year=1991,title=Flirting
q3401,genre=Action,company=Walt Disney Productions
q3402,year=1998,title=Dallas - War of The Ewings
q3403,title=Room for One More
q3404,year=1999,title=Cruel Intentions
q3405,year=1997,title=Jungle de Ikou
q3406,title=Card Subject To Change
q3407,year=2000,title=The House of Mirth
q3408,year=1952,title=Umberto D.
q3409,year=2010,title=Ricky Rapper and the Bicycle Thief
q3410,title=The Secret Adventures of Tom Thumb
q3411,genre=Animation,company=Amblin Entertainment
q3412,title=How to Draw a Bunny
q3413,year=1986,title=Mona Lisa
q3414,year=1952,title=The Stooge
q3415,year=2003,title=Holes
q3416,year=1939,title=Wuthering Heights
q3417,title=Another You
q3418,title=Dead or Alive: Final
q3419,title=Days and Hours
q3420,title=Tetsuo: The Iron Man
q3421,genre=Comedy,company=Lakeshore Entertainment
q3422,genre=Comedy,company=Lions Gate Films
q3423,year=1973,title=The Glass Menagerie
q3424,year=1960,title=The Bad Sleep Well
q3425,year=2001,title=Dust
q3426,title=Fall Time
q3427,year=2000,title=Pay It Forward
q3428,genre=Animation,company=United Artists
q3429,title=Menace II Society
q3430,year=2013,title=Frozen
q3431,year=1959,title=The Human Condition I: No Greater Love
q3432,title=A Nightmare on Elm Street Part 2: Freddy's Revenge
q3433,year=1955,title=The Big Combo
q3434,year=2013,title=Lone Survivor
q3435,title=Four Friends
q3436,genre=Drama,company=Village Roadshow Pictures
q3437,genre=History,company=Warner Bros.
q3438,year=2001,title=Last Orders
q3439,title=Glory to the Filmmaker!
q3440,title=Brother Sun Sister Moon
q3441,title=Grass
q3442,year=2007,title=Kickin' It Old Skool
q3443,year=1958,title=The Matchmaker
q3444,genre=Drama,company=CJ Entertainment
q3445,genre=History,company=Shaw Brothers
q3446,year=1982,title=Tempest
q3447,year=1930,title=Under the Roofs of Paris
q3448,title=Asterix vs. Caesar
q3449,title=Fried Green Tomatoes
q3450,title=Salem's Lot
q3451,year=2002,title=Scooby-Doo
q3452,title=Boys Life: Three Stories of Love Lust and Liberation
q3453,title=A Piece of the Action
q3454,title=Orlando
q3455,year=2004,title=Howl's Moving Castle
q3456,title=Martha Marcy May Marlene
q3457,year=1998,title=The Dreamlife of Angels
q3458,title=The Wiz
q3459,year=1933,title=The Testament of Dr. Mabuse
q3460,year=1960,title=Le Trou
q3461,title=Panther
q3462,year=1986,title=Hoosiers
q3463,year=2002,title=May
q3464,year=2004,count=10
q3465,year=1995,title=Four Rooms
q3466,year=2003,title=Girlhood
q3467,year=1974,title=Bread and Chocolate
q3468,year=1990,title=Marked for Death
q3469,title=Son of Frankenstein
q3470,year=1928,title=A Woman of Affairs
q3471,title=Secret Things
q3472,genre=Foreign,company=Televisión Española (TVE)
q3473,year=1981,title=Sharky's Machine
q3474,title=Gun Crazy
q3475,title=Julie Johnson
q3476,year=1976,title=Obsession
q3477,genre=Science Fiction,company=Orion Pictures
q3478,year=1996,title=Foxfire
q3479,year=1967,title=Billion Dollar Brain
q3480,genre=Thriller,company=Gaumont
q3481,genre=Thriller,company=Blumhouse Productions
q3482,year=2008,title=Sleepwalking
q3483,title=Salsa
q3484,year=2013,title=Black Nativity
q3485,year=1989,title=Physical Evidence
q3486,year=1973,title=The Mack
q3487,year=2006,title=Final Destination 3
q3488,year=1993,title=Madadayo
q3489,year=1952,title=Macao
q3490,year=1980,title=The Hunter
q3491,year=1939,count=0
q3492,year=2003,title=The Story of Marie and Julien
q3493,year=2002,title=Gigantic (A Tale Of Two Johns)
q3494,genre=Foreign,company=Miramax Films
q3495,year=2001,title=Osmosis Jones
q3496,title=Braindead
q3497,year=1969,title=Downhill Racer
q3498,year=2012,title=The Liability
q3499,title=Another Thin Man
q3500,year=1931,title=Night Nurse
q3501,title=The Kiss of the Vampire
q3502,year=1999,title=Sun Alley
q3503,year=1986,title=America 3000
q3504,year=1983,title=Local Hero
q3505,year=2004,title=Resident Evil: Apocalypse
q3506,year=2003,title=Code 46
q3507,year=1974,title=Juggernaut
q3508,title=Air Force One
q3509,title=I-See-You.Com
q3510,title=Amore
